order_item_id,order_id,menu_item_id,quantity,unit_price,line_total
112886,45104,2233,1,118,118
112887,45105,1288,3,268,804
112888,45105,1300,1,375,375
112889,45105,1285,1,104,104
112890,45106,1193,1,177,177
112891,45106,1188,1,219,219
112892,45107,1490,2,294,588
112893,45107,1480,1,111,111
112894,45108,2369,2,195,390
112895,45108,2396,2,253,506
112896,45109,196,2,367,734
112897,45110,111,1,217,217
112898,45111,1222,1,277,277
112899,45111,1227,1,169,169
112900,45112,1208,1,147,147
112901,45112,1198,1,133,133
112902,45112,1193,1,177,177
112903,45113,2098,2,315,630
112904,45113,2087,1,177,177
112905,45113,2089,1,416,416
112906,45113,2088,1,246,246
112907,45114,1670,2,276,552
112908,45114,1660,1,113,113
112909,45114,1664,1,201,201
112910,45114,1666,1,224,224
112911,45115,767,3,174,522
112912,45115,756,1,99,99
112913,45115,758,2,175,350
112914,45116,2086,1,177,177
112915,45116,2084,1,165,165
112916,45116,2081,1,257,257
112917,45116,2101,1,250,250
112918,45117,2575,1,243,243
112919,45117,2586,2,114,228
112920,45117,2580,2,149,298
112921,45117,2578,1,122,122
112922,45118,1558,1,253,253
112923,45118,1576,2,145,290
112924,45119,1926,2,332,664
112925,45119,1937,1,410,410
112926,45119,1930,1,290,290
112927,45120,2167,2,274,548
112928,45120,2154,2,318,636
112929,45121,2148,2,240,480
112930,45121,2140,2,325,650
112931,45121,2138,2,238,476
112932,45121,2145,1,252,252
112933,45122,1180,1,121,121
112934,45122,1168,2,200,400
112935,45122,1179,1,247,247
112936,45122,1173,1,160,160
112937,45122,1176,1,237,237
112938,45123,2696,1,104,104
112939,45123,2692,1,130,130
112940,45123,2679,1,55,55
112941,45124,1766,1,205,205
112942,45124,1751,1,458,458
112943,45124,1764,2,173,346
112944,45124,1765,3,112,336
112945,45125,2770,1,219,219
112946,45126,3026,2,383,766
112947,45126,2994,2,442,884
112948,45126,3017,1,556,556
112949,45127,1350,1,107,107
112950,45127,1345,2,223,446
112951,45128,2781,2,109,218
112952,45128,2776,1,325,325
112953,45128,2780,1,113,113
112954,45128,2774,3,368,1104
112955,45128,2778,1,338,338
112956,45129,1816,1,343,343
112957,45130,2625,2,179,358
112958,45130,2620,1,188,188
112959,45130,2619,1,207,207
112960,45131,6,1,62,62
112961,45131,10,1,135,135
112962,45131,5,1,175,175
112963,45132,2636,2,294,588
112964,45132,2640,2,252,504
112965,45133,1634,1,146,146
112966,45133,1639,1,121,121
112967,45133,1632,1,240,240
112968,45134,854,2,80,160
112969,45134,840,1,257,257
112970,45134,853,2,78,156
112971,45135,1231,1,187,187
112972,45135,1230,2,300,600
112973,45136,2092,1,162,162
112974,45136,2101,1,250,250
112975,45136,2090,1,260,260
112976,45136,2085,1,356,356
112977,45137,1337,1,230,230
112978,45137,1344,2,181,362
112979,45137,1331,1,248,248
112980,45137,1343,2,278,556
112981,45138,777,1,197,197
112982,45138,782,2,169,338
112983,45139,1185,1,193,193
112984,45140,1459,1,225,225
112985,45141,1002,1,181,181
112986,45142,38,2,51,102
112987,45142,28,1,52,52
112988,45142,33,2,269,538
112989,45142,46,1,144,144
112990,45143,2598,1,316,316
112991,45143,2594,1,135,135
112992,45143,2587,3,158,474
112993,45144,2285,1,99,99
112994,45144,2280,1,582,582
112995,45144,2279,1,173,173
112996,45145,2880,1,132,132
112997,45145,2892,3,200,600
112998,45145,2887,2,401,802
112999,45146,523,2,113,226
113000,45147,1202,1,289,289
113001,45147,1191,3,154,462
113002,45148,2590,1,235,235
113003,45149,326,3,129,387
113004,45149,339,1,469,469
113005,45150,768,2,348,696
113006,45151,2117,2,102,204
113007,45151,2114,1,204,204
113008,45152,1422,2,131,262
113009,45152,1418,1,123,123
113010,45152,1427,2,177,354
113011,45153,2148,1,240,240
113012,45154,1324,2,306,612
113013,45154,1325,3,207,621
113014,45154,1326,1,200,200
113015,45154,1342,1,66,66
113016,45155,550,2,273,546
113017,45155,562,2,596,1192
113018,45156,465,1,364,364
113019,45156,468,1,558,558
113020,45157,2573,2,214,428
113021,45157,2581,1,217,217
113022,45157,2572,3,160,480
113023,45157,2566,2,335,670
113024,45158,2233,1,118,118
113025,45158,2227,2,120,240
113026,45158,2235,2,124,248
113027,45159,8,1,160,160
113028,45160,2248,1,122,122
113029,45160,2259,1,154,154
113030,45160,2251,1,162,162
113031,45161,2430,1,360,360
113032,45162,1935,1,325,325
113033,45162,1916,2,428,856
113034,45162,1907,1,566,566
113035,45163,1120,1,196,196
113036,45163,1140,2,266,532
113037,45164,2705,2,276,552
113038,45165,2367,1,135,135
113039,45165,2354,1,123,123
113040,45165,2359,1,215,215
113041,45166,941,1,408,408
113042,45166,957,1,144,144
113043,45167,389,2,246,492
113044,45168,1815,1,378,378
113045,45168,1806,1,341,341
113046,45168,1811,1,281,281
113047,45169,709,2,482,964
113048,45169,712,1,239,239
113049,45169,736,3,142,426
113050,45169,710,1,350,350
113051,45169,731,1,303,303
113052,45170,1780,1,177,177
113053,45170,1782,2,236,472
113054,45170,1788,1,102,102
113055,45170,1781,3,75,225
113056,45171,1118,1,218,218
113057,45172,1400,3,251,753
113058,45172,1383,1,247,247
113059,45173,2606,1,138,138
113060,45173,2592,1,145,145
113061,45173,2602,1,93,93
113062,45173,2607,1,251,251
113063,45174,745,1,75,75
113064,45174,765,1,453,453
113065,45174,759,1,129,129
113066,45175,1561,2,186,372
113067,45176,2545,1,200,200
113068,45176,2542,2,245,490
113069,45177,2615,1,83,83
113070,45177,2590,3,235,705
113071,45177,2596,1,101,101
113072,45178,1303,1,112,112
113073,45178,1287,1,281,281
113074,45179,1340,1,407,407
113075,45179,1348,1,138,138
113076,45180,1752,1,136,136
113077,45180,1766,1,205,205
113078,45180,1769,1,357,357
113079,45180,1768,1,201,201
113080,45181,813,2,135,270
113081,45182,2844,1,202,202
113082,45182,2853,2,201,402
113083,45183,90,2,61,122
113084,45183,98,2,419,838
113085,45184,1210,3,352,1056
113086,45184,1203,2,358,716
113087,45184,1207,1,380,380
113088,45185,1349,1,204,204
113089,45185,1333,1,143,143
113090,45185,1350,2,107,214
113091,45186,199,3,410,1230
113092,45186,195,2,277,554
113093,45187,1119,1,482,482
113094,45187,1132,1,511,511
113095,45188,261,1,796,796
113096,45189,219,2,102,204
113097,45189,234,2,172,344
113098,45189,222,3,55,165
113099,45190,3073,1,144,144
113100,45190,3082,2,136,272
113101,45190,3075,1,408,408
113102,45191,1457,1,296,296
113103,45191,1474,2,363,726
113104,45192,2737,1,128,128
113105,45192,2731,1,263,263
113106,45193,1379,1,320,320
113107,45193,1407,1,242,242
113108,45193,1398,1,194,194
113109,45193,1396,1,402,402
113110,45193,1399,2,278,556
113111,45194,1766,1,205,205
113112,45194,1759,1,153,153
113113,45194,1751,1,458,458
113114,45195,2923,2,313,626
113115,45195,2928,2,321,642
113116,45195,2927,1,221,221
113117,45195,2925,2,168,336
113118,45196,3080,1,137,137
113119,45196,3085,1,443,443
113120,45196,3073,3,144,432
113121,45197,3038,2,337,674
113122,45197,3057,3,578,1734
113123,45198,3043,1,130,130
113124,45198,3039,1,451,451
113125,45198,3036,1,229,229
113126,45198,3062,1,207,207
113127,45199,2763,1,157,157
113128,45200,305,1,118,118
113129,45200,308,1,126,126
113130,45201,2758,2,302,604
113131,45202,2571,1,331,331
113132,45202,2574,1,236,236
113133,45203,2225,1,136,136
113134,45203,2222,2,124,248
113135,45203,2234,1,75,75
113136,45204,1357,1,159,159
113137,45204,1352,1,68,68
113138,45205,2933,2,187,374
113139,45205,2938,1,192,192
113140,45205,2936,1,166,166
113141,45206,1295,1,191,191
113142,45206,1301,1,391,391
113143,45207,2010,1,820,820
113144,45207,2009,1,537,537
113145,45207,2011,1,359,359
113146,45208,2914,1,411,411
113147,45208,2903,1,150,150
113148,45208,2901,1,230,230
113149,45208,2897,3,170,510
113150,45208,2910,1,176,176
113151,45209,1077,1,230,230
113152,45209,1064,1,432,432
113153,45209,1080,1,289,289
113154,45210,162,1,112,112
113155,45210,176,1,279,279
113156,45211,877,1,240,240
113157,45211,870,1,168,168
113158,45212,2582,1,298,298
113159,45213,2274,1,278,278
113160,45213,2275,1,256,256
113161,45214,325,2,447,894
113162,45214,322,1,538,538
113163,45214,321,1,478,478
113164,45215,935,2,402,804
113165,45215,921,1,270,270
113166,45215,932,2,348,696
113167,45215,925,1,386,386
113168,45215,928,2,416,832
113169,45216,1943,1,177,177
113170,45217,1332,1,211,211
113171,45217,1341,1,358,358
113172,45218,2076,1,252,252
113173,45218,2078,1,254,254
113174,45218,2067,1,360,360
113175,45219,2443,1,463,463
113176,45220,1893,1,500,500
113177,45220,1895,1,488,488
113178,45220,1906,1,318,318
113179,45221,2813,2,329,658
113180,45221,2812,1,323,323
113181,45222,2447,2,325,650
113182,45223,2160,2,497,994
113183,45223,2166,1,376,376
113184,45223,2171,1,217,217
113185,45223,2157,2,89,178
113186,45223,2164,2,225,450
113187,45224,1788,1,102,102
113188,45224,1787,1,322,322
113189,45225,1614,1,167,167
113190,45225,1598,1,88,88
113191,45226,2323,1,130,130
113192,45226,2312,2,234,468
113193,45226,2308,2,319,638
113194,45226,2320,1,158,158
113195,45227,971,1,385,385
113196,45228,1606,1,131,131
113197,45228,1609,2,170,340
113198,45229,1604,1,278,278
113199,45229,1598,1,88,88
113200,45229,1616,2,210,420
113201,45230,3052,2,195,390
113202,45230,3060,1,473,473
113203,45231,2180,1,300,300
113204,45231,2196,1,416,416
113205,45231,2175,1,299,299
113206,45232,2034,1,177,177
113207,45232,2022,2,147,294
113208,45232,2024,1,238,238
113209,45233,91,2,522,1044
113210,45233,102,2,262,524
113211,45234,2036,2,184,368
113212,45234,2019,1,125,125
113213,45235,483,1,156,156
113214,45235,448,1,542,542
113215,45236,920,2,116,232
113216,45236,931,1,231,231
113217,45237,2111,1,210,210
113218,45237,2110,1,66,66
113219,45237,2120,1,281,281
113220,45237,2115,1,121,121
113221,45238,2860,1,115,115
113222,45238,2861,1,370,370
113223,45239,1338,2,277,554
113224,45240,161,1,464,464
113225,45240,150,1,124,124
113226,45241,1331,1,248,248
113227,45241,1345,2,223,446
113228,45242,2583,1,298,298
113229,45242,2578,1,122,122
113230,45242,2566,1,335,335
113231,45243,1288,1,268,268
113232,45243,1295,3,191,573
113233,45243,1293,2,292,584
113234,45244,514,3,111,333
113235,45245,1929,1,396,396
113236,45245,1943,1,177,177
113237,45245,1910,1,122,122
113238,45245,1922,2,321,642
113239,45246,259,1,884,884
113240,45246,261,2,796,1592
113241,45246,247,2,801,1602
113242,45246,260,2,249,498
113243,45246,264,1,300,300
113244,45247,833,1,260,260
113245,45247,816,3,175,525
113246,45247,814,1,190,190
113247,45248,651,2,144,288
113248,45248,654,1,137,137
113249,45249,3088,1,68,68
113250,45249,3071,1,311,311
113251,45249,3087,1,137,137
113252,45250,3070,2,158,316
113253,45250,3076,2,347,694
113254,45250,3083,1,445,445
113255,45251,980,2,466,932
113256,45252,1206,1,198,198
113257,45252,1191,1,154,154
113258,45252,1202,1,289,289
113259,45252,1199,1,221,221
113260,45253,3031,1,754,754
113261,45253,3010,1,891,891
113262,45253,3008,1,252,252
113263,45253,3017,3,556,1668
113264,45253,2996,1,368,368
113265,45254,2871,1,203,203
113266,45254,2876,1,309,309
113267,45254,2860,2,115,230
113268,45254,2875,1,205,205
113269,45255,654,1,137,137
113270,45255,647,2,134,268
113271,45256,2067,1,360,360
113272,45256,2071,1,260,260
113273,45257,2225,3,136,408
113274,45257,2223,2,191,382
113275,45258,992,1,430,430
113276,45258,984,1,515,515
113277,45259,2324,1,273,273
113278,45259,2313,1,105,105
113279,45259,2321,2,91,182
113280,45260,320,1,228,228
113281,45260,329,2,143,286
113282,45260,328,1,344,344
113283,45261,2326,1,367,367
113284,45262,1775,1,386,386
113285,45262,1764,1,173,173
113286,45263,2566,2,335,670
113287,45264,940,1,152,152
113288,45265,7,1,121,121
113289,45265,2,1,282,282
113290,45265,3,1,310,310
113291,45266,2351,1,244,244
113292,45267,2213,1,225,225
113293,45268,1532,1,57,57
113294,45268,1554,1,230,230
113295,45268,1545,1,213,213
113296,45269,1900,1,333,333
113297,45269,1883,1,300,300
113298,45269,1892,1,155,155
113299,45269,1884,1,494,494
113300,45270,2618,1,275,275
113301,45270,2606,1,138,138
113302,45270,2611,1,447,447
113303,45271,1837,1,132,132
113304,45271,1831,1,180,180
113305,45272,2705,1,276,276
113306,45272,2708,1,76,76
113307,45272,2706,2,271,542
113308,45272,2725,2,138,276
113309,45273,830,1,225,225
113310,45273,827,1,291,291
113311,45273,831,1,166,166
113312,45273,814,1,190,190
113313,45273,829,1,292,292
113314,45274,3127,2,163,326
113315,45274,3125,1,199,199
113316,45274,3124,2,108,216
113317,45274,3123,2,257,514
113318,45275,945,1,532,532
113319,45275,958,1,378,378
113320,45276,675,1,235,235
113321,45276,662,2,171,342
113322,45276,664,2,117,234
113323,45277,846,1,183,183
113324,45277,853,2,78,156
113325,45277,855,3,114,342
113326,45278,2264,1,269,269
113327,45279,2733,1,308,308
113328,45279,2730,1,219,219
113329,45279,2738,1,104,104
113330,45280,1284,1,477,477
113331,45280,1252,1,95,95
113332,45281,157,1,261,261
113333,45281,159,1,502,502
113334,45281,142,2,427,854
113335,45282,2149,1,378,378
113336,45282,2148,1,240,240
113337,45282,2135,1,303,303
113338,45282,2142,1,196,196
113339,45283,2610,1,324,324
113340,45283,2590,2,235,470
113341,45283,2593,1,319,319
113342,45283,2608,1,77,77
113343,45283,2591,1,324,324
113344,45284,2567,1,218,218
113345,45284,2575,1,243,243
113346,45285,2567,1,218,218
113347,45285,2575,1,243,243
113348,45285,2571,1,331,331
113349,45286,3006,2,875,1750
113350,45286,3012,1,600,600
113351,45286,2999,1,294,294
113352,45287,2536,2,298,596
113353,45287,2515,2,231,462
113354,45287,2527,3,199,597
113355,45287,2520,1,222,222
113356,45288,334,1,99,99
113357,45288,323,1,399,399
113358,45289,2716,1,276,276
113359,45289,2722,1,166,166
113360,45290,417,1,100,100
113361,45290,408,3,152,456
113362,45291,2826,1,838,838
113363,45291,2807,2,267,534
113364,45291,2811,1,832,832
113365,45291,2836,1,298,298
113366,45292,1851,2,147,294
113367,45292,1835,1,241,241
113368,45293,325,2,447,894
113369,45293,339,1,469,469
113370,45293,332,2,492,984
113371,45293,333,1,90,90
113372,45294,2327,1,173,173
113373,45294,2340,3,484,1452
113374,45295,442,1,170,170
113375,45295,431,1,125,125
113376,45295,424,1,153,153
113377,45296,1746,2,181,362
113378,45297,1247,1,411,411
113379,45297,1275,2,380,760
113380,45297,1268,2,377,754
113381,45298,795,1,167,167
113382,45299,18,1,117,117
113383,45299,14,2,134,268
113384,45300,1131,1,257,257
113385,45301,1244,3,619,1857
113386,45301,1233,1,100,100
113387,45301,1237,1,122,122
113388,45301,1236,1,214,214
113389,45302,2132,2,187,374
113390,45302,2137,1,295,295
113391,45302,2128,2,233,466
113392,45302,2133,3,325,975
113393,45303,862,2,161,322
113394,45303,842,1,117,117
113395,45303,851,2,146,292
113396,45303,857,1,119,119
113397,45304,174,2,240,480
113398,45305,1230,1,300,300
113399,45305,1233,1,100,100
113400,45305,1231,1,187,187
113401,45306,2847,2,189,378
113402,45306,2850,1,175,175
113403,45307,2570,1,410,410
113404,45307,2573,1,214,214
113405,45307,2574,1,236,236
113406,45308,2771,1,141,141
113407,45308,2752,1,249,249
113408,45308,2750,1,167,167
113409,45309,2668,1,370,370
113410,45310,2037,2,242,484
113411,45310,2049,3,690,2070
113412,45310,2047,1,559,559
113413,45310,2038,2,521,1042
113414,45311,1883,3,300,900
113415,45311,1895,1,488,488
113416,45311,1885,1,309,309
113417,45311,1890,1,207,207
113418,45311,1901,3,515,1545
113419,45312,2600,1,316,316
113420,45312,2609,1,185,185
113421,45312,2607,1,251,251
113422,45313,3030,1,768,768
113423,45314,1183,3,227,681
113424,45314,1169,1,255,255
113425,45315,1475,1,417,417
113426,45315,1469,2,287,574
113427,45315,1459,2,225,450
113428,45315,1478,1,432,432
113429,45316,586,1,947,947
113430,45316,565,3,558,1674
113431,45317,1062,1,237,237
113432,45317,1063,2,436,872
113433,45317,1057,1,285,285
113434,45318,2797,2,669,1338
113435,45319,3082,1,136,136
113436,45319,3074,1,247,247
113437,45319,3088,1,68,68
113438,45320,1118,1,218,218
113439,45320,1128,1,311,311
113440,45321,3087,1,137,137
113441,45322,2697,3,281,843
113442,45322,2684,2,445,890
113443,45322,2693,1,135,135
113444,45323,1234,1,134,134
113445,45323,1237,2,122,244
113446,45324,880,3,244,732
113447,45324,876,1,225,225
113448,45324,867,2,249,498
113449,45325,2969,2,258,516
113450,45326,1157,1,92,92
113451,45326,1145,1,364,364
113452,45326,1143,2,294,588
113453,45326,1155,1,298,298
113454,45326,1161,2,214,428
113455,45327,2615,1,83,83
113456,45327,2598,1,316,316
113457,45327,2595,1,433,433
113458,45328,2336,1,464,464
113459,45328,2332,1,66,66
113460,45329,2314,2,270,540
113461,45329,2317,1,216,216
113462,45329,2315,1,162,162
113463,45329,2323,1,130,130
113464,45330,639,1,203,203
113465,45330,644,1,157,157
113466,45330,657,1,146,146
113467,45331,865,1,295,295
113468,45331,874,1,226,226
113469,45332,2242,2,299,598
113470,45332,2239,2,130,260
113471,45333,1258,1,151,151
113472,45333,1265,1,372,372
113473,45334,1538,2,137,274
113474,45334,1553,1,315,315
113475,45334,1542,2,133,266
113476,45335,2252,2,149,298
113477,45335,2239,1,130,130
113478,45335,2253,1,235,235
113479,45335,2240,1,129,129
113480,45336,1698,1,233,233
113481,45337,1331,1,248,248
113482,45337,1328,1,318,318
113483,45337,1336,1,260,260
113484,45337,1324,1,306,306
113485,45338,1807,2,196,392
113486,45338,1797,1,222,222
113487,45339,2636,2,294,588
113488,45339,2637,1,127,127
113489,45339,2639,1,154,154
113490,45340,1473,1,234,234
113491,45340,1472,1,176,176
113492,45341,90,1,61,61
113493,45341,111,1,217,217
113494,45342,1024,1,290,290
113495,45342,1022,3,158,474
113496,45342,1020,1,72,72
113497,45342,1012,1,141,141
113498,45343,1352,2,68,136
113499,45344,861,1,221,221
113500,45344,839,1,130,130
113501,45344,855,1,114,114
113502,45345,1301,1,391,391
113503,45345,1289,1,184,184
113504,45345,1298,1,207,207
113505,45345,1296,2,119,238
113506,45346,1119,2,482,964
113507,45346,1123,1,181,181
113508,45346,1141,1,380,380
113509,45347,407,2,134,268
113510,45347,418,1,103,103
113511,45348,2597,1,189,189
113512,45349,2159,1,486,486
113513,45349,2157,2,89,178
113514,45349,2155,2,296,592
113515,45350,1501,2,461,922
113516,45350,1523,1,312,312
113517,45350,1524,1,227,227
113518,45350,1527,1,380,380
113519,45350,1519,3,157,471
113520,45351,706,1,290,290
113521,45351,719,1,604,604
113522,45352,2301,1,78,78
113523,45352,2307,1,185,185
113524,45352,2304,1,155,155
113525,45353,2958,2,440,880
113526,45354,3015,1,395,395
113527,45354,2995,1,450,450
113528,45354,3025,1,601,601
113529,45355,3070,1,158,158
113530,45355,3086,2,373,746
113531,45356,772,1,113,113
113532,45356,748,2,168,336
113533,45356,752,1,148,148
113534,45357,386,2,407,814
113535,45357,374,1,278,278
113536,45358,392,1,415,415
113537,45358,382,1,169,169
113538,45358,383,2,251,502
113539,45359,1245,3,222,666
113540,45359,1240,1,537,537
113541,45359,1232,2,156,312
113542,45360,2204,1,258,258
113543,45360,2212,1,206,206
113544,45360,2216,1,167,167
113545,45360,2215,3,201,603
113546,45361,2629,1,165,165
113547,45362,1154,1,142,142
113548,45362,1162,2,98,196
113549,45363,2614,1,141,141
113550,45363,2617,1,203,203
113551,45363,2615,2,83,166
113552,45364,2276,1,168,168
113553,45364,2275,1,256,256
113554,45364,2269,2,231,462
113555,45364,2272,1,640,640
113556,45365,1647,1,242,242
113557,45365,1658,1,133,133
113558,45365,1651,1,127,127
113559,45365,1657,1,198,198
113560,45366,1933,1,281,281
113561,45366,1942,1,181,181
113562,45366,1924,1,226,226
113563,45366,1919,1,363,363
113564,45367,999,1,130,130
113565,45368,903,1,253,253
113566,45369,2579,1,301,301
113567,45369,2586,1,114,114
113568,45370,2874,2,152,304
113569,45370,2862,1,184,184
113570,45370,2864,1,140,140
113571,45370,2879,1,186,186
113572,45371,513,2,231,462
113573,45371,504,1,448,448
113574,45371,514,1,111,111
113575,45371,502,1,258,258
113576,45372,325,1,447,447
113577,45372,332,3,492,1476
113578,45373,2316,1,196,196
113579,45374,1786,1,148,148
113580,45375,2604,1,301,301
113581,45375,2599,1,67,67
113582,45375,2589,1,367,367
113583,45376,1330,1,117,117
113584,45377,409,2,463,926
113585,45377,417,1,100,100
113586,45377,405,1,156,156
113587,45377,408,1,152,152
113588,45378,3053,1,188,188
113589,45379,330,1,386,386
113590,45379,328,1,344,344
113591,45379,338,1,255,255
113592,45379,320,2,228,456
113593,45380,158,1,344,344
113594,45380,155,1,293,293
113595,45380,157,2,261,522
113596,45380,144,1,152,152
113597,45381,320,1,228,228
113598,45382,250,1,169,169
113599,45383,1762,1,187,187
113600,45383,1775,2,386,772
113601,45383,1752,1,136,136
113602,45384,323,1,399,399
113603,45385,163,2,142,284
113604,45385,166,1,204,204
113605,45386,1468,1,447,447
113606,45386,1469,1,287,287
113607,45387,2574,1,236,236
113608,45388,2580,1,149,149
113609,45388,2577,1,215,215
113610,45388,2573,2,214,428
113611,45388,2564,1,167,167
113612,45389,2869,1,474,474
113613,45389,2859,3,327,981
113614,45389,2862,1,184,184
113615,45389,2876,1,309,309
113616,45390,1903,1,214,214
113617,45390,1884,1,494,494
113618,45390,1899,2,370,740
113619,45391,106,1,124,124
113620,45391,107,1,67,67
113621,45392,971,2,385,770
113622,45393,2632,1,105,105
113623,45394,1618,1,110,110
113624,45394,1616,2,210,420
113625,45395,3042,1,291,291
113626,45395,3043,1,130,130
113627,45395,3065,1,594,594
113628,45396,215,1,284,284
113629,45396,218,1,296,296
113630,45397,1304,2,122,244
113631,45397,1297,2,407,814
113632,45397,1290,1,326,326
113633,45397,1287,1,281,281
113634,45398,2663,1,146,146
113635,45398,2671,1,137,137
113636,45398,2672,1,251,251
113637,45399,1382,1,252,252
113638,45399,1388,3,214,642
113639,45400,1158,2,333,666
113640,45400,1145,1,364,364
113641,45400,1156,1,179,179
113642,45401,87,1,152,152
113643,45401,81,1,113,113
113644,45401,66,1,413,413
113645,45402,1208,1,147,147
113646,45403,268,1,387,387
113647,45404,2345,1,278,278
113648,45404,2333,2,229,458
113649,45404,2349,2,535,1070
113650,45404,2342,1,116,116
113651,45404,2348,1,284,284
113652,45405,2860,1,115,115
113653,45405,2861,2,370,740
113654,45405,2870,1,117,117
113655,45405,2869,1,474,474
113656,45406,2283,1,96,96
113657,45406,2266,1,577,577
113658,45406,2277,1,170,170
113659,45407,415,1,347,347
113660,45408,378,1,211,211
113661,45408,382,2,169,338
113662,45409,2840,1,124,124
113663,45409,2842,1,257,257
113664,45409,2847,1,189,189
113665,45409,2857,1,234,234
113666,45410,1681,1,146,146
113667,45411,2570,1,410,410
113668,45411,2564,1,167,167
113669,45411,2567,1,218,218
113670,45412,1324,1,306,306
113671,45412,1327,1,223,223
113672,45413,1190,1,111,111
113673,45413,1208,3,147,441
113674,45413,1193,1,177,177
113675,45414,1081,1,140,140
113676,45414,1066,2,346,692
113677,45414,1077,2,230,460
113678,45415,1596,1,156,156
113679,45415,1583,1,166,166
113680,45415,1585,1,276,276
113681,45415,1594,1,189,189
113682,45416,2833,1,445,445
113683,45416,2828,1,221,221
113684,45416,2794,1,157,157
113685,45417,2671,1,137,137
113686,45418,22,1,173,173
113687,45418,14,1,134,134
113688,45419,416,3,470,1410
113689,45420,1929,1,396,396
113690,45420,1912,2,448,896
113691,45420,1920,1,464,464
113692,45420,1919,1,363,363
113693,45421,3089,2,283,566
113694,45422,1524,2,227,454
113695,45422,1526,1,327,327
113696,45422,1511,1,94,94
113697,45423,279,1,675,675
113698,45423,256,1,857,857
113699,45423,241,2,304,608
113700,45423,284,1,498,498
113701,45424,956,1,391,391
113702,45424,949,1,104,104
113703,45424,951,3,148,444
113704,45425,1345,1,223,223
113705,45426,1464,2,302,604
113706,45426,1471,1,157,157
113707,45426,1463,1,216,216
113708,45426,1460,1,412,412
113709,45427,2772,2,236,472
113710,45427,2787,3,221,663
113711,45427,2777,1,254,254
113712,45428,3104,1,165,165
113713,45428,3109,2,316,632
113714,45429,398,1,285,285
113715,45429,378,1,211,211
113716,45429,400,3,321,963
113717,45429,397,3,311,933
113718,45429,380,1,322,322
113719,45430,1302,1,260,260
113720,45430,1298,1,207,207
113721,45430,1295,1,191,191
113722,45430,1297,2,407,814
113723,45430,1299,1,414,414
113724,45431,919,1,161,161
113725,45431,934,2,358,716
113726,45432,1067,2,359,718
113727,45432,1081,1,140,140
113728,45432,1061,1,302,302
113729,45433,2625,1,179,179
113730,45434,3079,1,272,272
113731,45434,3071,2,311,622
113732,45435,335,1,478,478
113733,45435,332,2,492,984
113734,45435,322,2,538,1076
113735,45435,334,1,99,99
113736,45436,114,1,101,101
113737,45437,1389,1,223,223
113738,45437,1406,1,262,262
113739,45437,1379,1,320,320
113740,45438,1445,1,124,124
113741,45438,1447,2,120,240
113742,45438,1451,1,221,221
113743,45438,1441,2,207,414
113744,45439,2435,2,498,996
113745,45439,2426,1,110,110
113746,45439,2418,2,72,144
113747,45440,591,2,99,198
113748,45440,607,1,101,101
113749,45441,2959,1,291,291
113750,45441,2954,1,524,524
113751,45441,2951,1,450,450
113752,45441,2958,1,440,440
113753,45442,1669,1,181,181
113754,45442,1653,1,52,52
113755,45442,1661,2,267,534
113756,45442,1657,1,198,198
113757,45443,940,2,152,304
113758,45443,942,1,341,341
113759,45443,959,1,351,351
113760,45443,958,2,378,756
113761,45444,1582,1,103,103
113762,45444,1579,1,263,263
113763,45444,1585,1,276,276
113764,45445,1464,1,302,302
113765,45445,1475,2,417,834
113766,45445,1457,2,296,592
113767,45445,1468,1,447,447
113768,45446,2841,1,125,125
113769,45446,2840,1,124,124
113770,45447,2606,1,138,138
113771,45447,2597,2,189,378
113772,45448,40,2,311,622
113773,45448,38,1,51,51
113774,45448,42,1,299,299
113775,45448,27,1,269,269
113776,45449,2135,2,303,606
113777,45449,2137,1,295,295
113778,45450,2242,1,299,299
113779,45450,2245,2,205,410
113780,45450,2264,1,269,269
113781,45451,2415,1,179,179
113782,45451,2407,1,414,414
113783,45452,1672,1,56,56
113784,45452,1657,1,198,198
113785,45452,1650,1,78,78
113786,45453,1715,2,275,550
113787,45453,1717,1,91,91
113788,45453,1736,3,354,1062
113789,45454,858,1,85,85
113790,45454,861,2,221,442
113791,45454,847,1,154,154
113792,45455,2686,1,428,428
113793,45455,2698,1,107,107
113794,45456,352,2,220,440
113795,45456,353,1,279,279
113796,45457,2092,1,162,162
113797,45457,2085,1,356,356
113798,45457,2081,1,257,257
113799,45458,2401,1,241,241
113800,45458,2400,1,227,227
113801,45458,2406,2,304,608
113802,45459,534,1,138,138
113803,45459,533,1,207,207
113804,45460,1014,1,344,344
113805,45460,1028,1,290,290
113806,45461,773,1,196,196
113807,45461,774,2,378,756
113808,45461,775,1,204,204
113809,45462,2781,1,109,109
113810,45462,2775,1,60,60
113811,45463,1576,1,145,145
113812,45463,1571,1,247,247
113813,45463,1561,1,186,186
113814,45464,1316,1,123,123
113815,45464,1322,1,185,185
113816,45464,1313,2,246,492
113817,45464,1323,1,178,178
113818,45465,2945,1,114,114
113819,45465,2953,1,125,125
113820,45465,2960,2,291,582
113821,45465,2956,1,66,66
113822,45466,2094,1,298,298
113823,45467,2983,1,242,242
113824,45467,2965,1,267,267
113825,45467,2985,1,215,215
113826,45468,1072,1,220,220
113827,45468,1060,2,277,554
113828,45469,1350,1,107,107
113829,45469,1348,2,138,276
113830,45470,1562,1,189,189
